,state,county,cousub,county name,state initials,rent50_0_2018,rent50_0_2019,rent50_1_2018,rent50_1_2019,rent50_2_2018,rent50_2_2019,rent50_3_2018,rent50_3_2019,rent50_4_2018,rent50_4_2019,pop2010_2018,pop2010_2019,hu2010_2018,hu2010_2019
2041,25,13,36300,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,15784.0,15784.0,5948.0,5948.0
2042,25,13,37175,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,21103.0,21103.0,8383.0,8383.0
2043,25,13,42145,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,8560.0,8560.0,3438.0,3438.0
2044,25,13,42530,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,838.0,838.0,343.0,343.0
2045,25,13,52105,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,12140.0,12140.0,5534.0,5534.0
2046,25,13,58650,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,1775.0,1775.0,699.0,699.0
2047,25,13,65825,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,9502.0,9502.0,3916.0,3916.0
2048,25,13,67000,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,153060.0,153060.0,61706.0,61706.0
2049,25,13,70045,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,485.0,485.0,510.0,510.0
2050,25,13,72390,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,1838.0,1838.0,882.0,882.0
2051,25,13,76030,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,41094.0,41094.0,16075.0,16075.0
2052,25,13,77850,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,28391.0,28391.0,12697.0,12697.0
2053,25,13,79740,Hampden County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,14219.0,14219.0,5497.0,5497.0
2054,25,15,1325,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,37819.0,37819.0,9711.0,9711.0
2055,25,15,4825,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,14649.0,14649.0,5839.0,5839.0
2056,25,15,13590,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,1222.0,1222.0,591.0,591.0
2057,25,15,16040,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,872.0,872.0,485.0,485.0
2058,25,15,19330,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,16053.0,16053.0,7615.0,7615.0
2059,25,15,26290,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,1054.0,1054.0,598.0,598.0
2060,25,15,26535,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,6240.0,6240.0,2460.0,2460.0
2061,25,15,27690,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,5250.0,5250.0,2230.0,2230.0
2062,25,15,29265,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,3279.0,3279.0,1563.0,1563.0
2063,25,15,31785,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,2180.0,2180.0,1014.0,1014.0
2064,25,15,40990,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,521.0,521.0,279.0,279.0
2065,25,15,46330,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,28549.0,28549.0,12728.0,12728.0
2066,25,15,52560,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,1321.0,1321.0,570.0,570.0
2067,25,15,54030,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,648.0,648.0,329.0,329.0
2068,25,15,62745,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,5792.0,5792.0,2337.0,2337.0
2069,25,15,64145,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,17514.0,17514.0,7156.0,7156.0
2070,25,15,72880,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,9872.0,9872.0,4590.0,4590.0
2071,25,15,76380,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,1607.0,1607.0,696.0,696.0
2072,25,15,79915,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,2482.0,2482.0,1183.0,1183.0
2073,25,15,82175,Hampshire County,MA,780,739.0,934,874.0,1180,1117.0,1479,1399.0,1719,1601.0,1156.0,1156.0,629.0,629.0
2074,25,17,380,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,21924.0,21924.0,8530.0,8530.0
2075,25,17,1605,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,42844.0,42844.0,19974.0,19974.0
2076,25,17,1955,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,3074.0,3074.0,1191.0,1191.0
2077,25,17,2130,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,16593.0,16593.0,6609.0,6609.0
2078,25,17,3005,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,7427.0,7427.0,3462.0,3462.0
2079,25,17,4615,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,13320.0,13320.0,5368.0,5368.0
2080,25,17,5070,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,24729.0,24729.0,10184.0,10184.0
2081,25,17,5805,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,40243.0,40243.0,14481.0,14481.0
2082,25,17,7350,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,4996.0,4996.0,2073.0,2073.0
2083,25,17,9840,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,24498.0,24498.0,9668.0,9668.0
2084,25,17,11000,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,105162.0,105162.0,47291.0,47291.0
2085,25,17,11525,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,4852.0,4852.0,1758.0,1758.0
2086,25,17,13135,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,33802.0,33802.0,13807.0,13807.0
2087,25,17,15060,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,17668.0,17668.0,6947.0,6947.0
2088,25,17,17475,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,29457.0,29457.0,11351.0,11351.0
2089,25,17,17825,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,3179.0,3179.0,1098.0,1098.0
2090,25,17,21990,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,41667.0,41667.0,16715.0,16715.0
2091,25,17,24925,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,68318.0,68318.0,27529.0,27529.0
2092,25,17,27480,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,10646.0,10646.0,3989.0,3989.0
2093,25,17,30700,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,13547.0,13547.0,5087.0,5087.0
2094,25,17,31085,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,14925.0,14925.0,5128.0,5128.0
2095,25,17,31540,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,19063.0,19063.0,7998.0,7998.0
2096,25,17,35215,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,31394.0,31394.0,12019.0,12019.0
2097,25,17,35425,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,6362.0,6362.0,2617.0,2617.0
2098,25,17,35950,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,8924.0,8924.0,3477.0,3477.0
2099,25,17,37000,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,106519.0,106519.0,41431.0,41431.0
2100,25,17,37875,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,59450.0,59450.0,25161.0,25161.0
2101,25,17,38715,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,38499.0,38499.0,16416.0,16416.0
2102,25,17,39625,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,10106.0,10106.0,4447.0,4447.0
2103,25,17,39835,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,56173.0,56173.0,24046.0,24046.0
2104,25,17,40115,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,26983.0,26983.0,11751.0,11751.0
2105,25,17,43895,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,33006.0,33006.0,14121.0,14121.0
2106,25,17,45560,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,85146.0,85146.0,32648.0,32648.0
2107,25,17,48955,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,14892.0,14892.0,5633.0,5633.0
2108,25,17,52805,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,11497.0,11497.0,4348.0,4348.0
2109,25,17,56130,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,24747.0,24747.0,9617.0,9617.0
2110,25,17,61380,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,4119.0,4119.0,1495.0,1495.0
2111,25,17,61590,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,7211.0,7211.0,2427.0,2427.0
2112,25,17,62535,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,75754.0,75754.0,33720.0,33720.0
2113,25,17,67665,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,21437.0,21437.0,9458.0,9458.0
2114,25,17,68050,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,6590.0,6590.0,2526.0,2526.0
2115,25,17,68260,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,17659.0,17659.0,5951.0,5951.0
2116,25,17,69415,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,28961.0,28961.0,10848.0,10848.0
2117,25,17,70360,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,8926.0,8926.0,3385.0,3385.0
2118,25,17,71025,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,11292.0,11292.0,4206.0,4206.0
2119,25,17,72215,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,24932.0,24932.0,10500.0,10500.0
2120,25,17,72600,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,60632.0,60632.0,24926.0,24926.0
2121,25,17,73440,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,31915.0,31915.0,15584.0,15584.0
2122,25,17,73790,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,12994.0,12994.0,5021.0,5021.0
2123,25,17,76135,Middlesex County,MA,1022,1099.0,1175,1264.0,1490,1623.0,1868,2033.0,2029,2194.0,21951.0,21951.0,7876.0,7876.0
2124,25,17,77255,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,11261.0,11261.0,4008.0,4008.0
2125,25,17,80230,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,22325.0,22325.0,7808.0,7808.0
2126,25,17,80510,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,21374.0,21374.0,7986.0,7986.0
2127,25,17,81035,Middlesex County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,38120.0,38120.0,16309.0,16309.0
2128,25,19,43790,Nantucket County,MA,1418,1416.0,1580,1426.0,1814,1886.0,2462,2568.0,2471,2577.0,10172.0,10172.0,11618.0,11618.0
2129,25,21,2935,Norfolk County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,4356.0,4356.0,1769.0,1769.0
2130,25,21,4930,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,16332.0,16332.0,6365.0,6365.0
2131,25,21,7665,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,35744.0,35744.0,14302.0,14302.0
2132,25,21,9175,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,58732.0,58732.0,26448.0,26448.0
2133,25,21,11315,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,21561.0,21561.0,8762.0,8762.0
2134,25,21,14640,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,7542.0,7542.0,2980.0,2980.0
2135,25,21,16495,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,24729.0,24729.0,10191.0,10191.0
2136,25,21,17405,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,5589.0,5589.0,1969.0,1969.0
2137,25,21,24820,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,16865.0,16865.0,6895.0,6895.0
2138,25,21,25100,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,31635.0,31635.0,11394.0,11394.0
2139,25,21,30455,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,10791.0,10791.0,4274.0,4274.0
2140,25,21,39765,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,12024.0,12024.0,4237.0,4237.0
2141,25,21,39975,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,12752.0,12752.0,4613.0,4613.0
2142,25,21,41515,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,7891.0,7891.0,3158.0,3158.0
2143,25,21,41690,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,27003.0,27003.0,9700.0,9700.0
2144,25,21,44105,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,28886.0,28886.0,11122.0,11122.0
2145,25,21,46050,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,11227.0,11227.0,3121.0,3121.0
2146,25,21,50250,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,28602.0,28602.0,12479.0,12479.0
2147,25,21,54100,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,8264.0,8264.0,3482.0,3482.0
2148,25,21,55745,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,92271.0,92271.0,42838.0,42838.0
2149,25,21,55955,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,32112.0,32112.0,12008.0,12008.0
2150,25,21,60785,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,17612.0,17612.0,6456.0,6456.0
2151,25,21,67945,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,26962.0,26962.0,10787.0,10787.0
2152,25,21,72495,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,24070.0,24070.0,9040.0,9040.0
2153,25,21,74175,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,27982.0,27982.0,9189.0,9189.0
2154,25,21,78690,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,14618.0,14618.0,5431.0,5431.0
2155,25,21,78865,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,53743.0,53743.0,23480.0,23480.0
2156,25,21,82315,Norfolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,10955.0,10955.0,3869.0,3869.0
2157,25,23,170,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,15985.0,15985.0,6377.0,6377.0
2158,25,23,8085,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,26563.0,26563.0,8336.0,8336.0
2159,25,23,9000,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,93810.0,93810.0,35552.0,35552.0
2160,25,23,11665,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,11509.0,11509.0,4600.0,4600.0
2161,25,23,17895,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,15059.0,15059.0,5875.0,5875.0
2162,25,23,18455,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,13794.0,13794.0,4906.0,4906.0
2163,25,23,27795,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,7518.0,7518.0,3014.0,3014.0
2164,25,23,28285,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,13879.0,13879.0,4852.0,4852.0
2165,25,23,28495,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,10209.0,10209.0,3589.0,3589.0
2166,25,23,30210,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,22157.0,22157.0,8953.0,8953.0
2167,25,23,31645,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,10293.0,10293.0,5762.0,5762.0
2168,25,23,33220,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,12629.0,12629.0,5010.0,5010.0
2169,25,23,33920,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,10602.0,10602.0,4177.0,4177.0
2170,25,23,38540,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,4907.0,4907.0,2445.0,2445.0
2171,25,23,38855,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,25132.0,25132.0,10940.0,10940.0
2172,25,23,39450,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,6045.0,6045.0,3262.0,3262.0
2173,25,23,40850,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,23116.0,23116.0,9023.0,9023.0
2174,25,23,50145,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,10506.0,10506.0,3675.0,3675.0
2175,25,23,52630,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,17837.0,17837.0,6552.0,6552.0
2176,25,23,54310,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,56468.0,56468.0,24800.0,24800.0
2177,25,23,54415,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,2820.0,2820.0,1043.0,1043.0
2178,25,23,57600,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,5232.0,5232.0,1885.0,1885.0
2179,25,23,57775,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,17489.0,17489.0,7051.0,7051.0
2180,25,23,60330,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,18133.0,18133.0,8035.0,8035.0
2181,25,23,72985,Plymouth County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,21822.0,21822.0,12256.0,12256.0
2182,25,23,75260,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,6916.0,6916.0,2669.0,2669.0
2183,25,23,79530,Plymouth County,MA,1048,1098.0,1138,1215.0,1460,1577.0,1846,1981.0,2082,2304.0,14489.0,14489.0,5522.0,5522.0
2184,25,25,7000,Suffolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,617594.0,617594.0,272481.0,272481.0
2185,25,25,13205,Suffolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,35177.0,35177.0,12621.0,12621.0
2186,25,25,56585,Suffolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,51755.0,51755.0,22100.0,22100.0
2187,25,25,80930,Suffolk County,MA,1364,1700.0,1546,1904.0,1894,2320.0,2375,2907.0,2580,3136.0,17497.0,17497.0,8320.0,8320.0
2188,25,27,1885,Worcester County,MA,827,875.0,868,881.0,1145,1161.0,1436,1462.0,1559,1580.0,6081.0,6081.0,2599.0,2599.0
2189,25,27,2480,Worcester County,MA,719,768.0,783,773.0,989,1022.0,1411,1376.0,1542,1381.0,11584.0,11584.0,5231.0,5231.0
2190,25,27,2760,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,16188.0,16188.0,6840.0,6840.0
2191,25,27,3740,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,5398.0,5398.0,2176.0,2176.0
2192,25,27,5490,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,2866.0,2866.0,1189.0,1189.0
2193,25,27,6015,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,9026.0,9026.0,3628.0,3628.0
2194,25,27,6365,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,4897.0,4897.0,1738.0,1738.0
2195,25,27,7525,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,4355.0,4355.0,1778.0,1778.0
2196,25,27,9105,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,3390.0,3390.0,1493.0,1493.0
2197,25,27,12715,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,12981.0,12981.0,4885.0,4885.0
2198,25,27,14395,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,13606.0,13606.0,6397.0,6397.0
2199,25,27,17300,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,8471.0,8471.0,3293.0,3293.0
2200,25,27,17685,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,11390.0,11390.0,4403.0,4403.0
2201,25,27,18560,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,2183.0,2183.0,931.0,931.0
2202,25,27,23875,Worcester County,MA,827,875.0,868,881.0,1145,1161.0,1436,1462.0,1559,1580.0,40318.0,40318.0,17117.0,17117.0
2203,25,27,25485,Worcester County,MA,827,875.0,868,881.0,1145,1161.0,1436,1462.0,1559,1580.0,20228.0,20228.0,9126.0,9126.0
2204,25,27,26430,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,17765.0,17765.0,7177.0,7177.0
2205,25,27,28740,Worcester County,MA,719,768.0,783,773.0,989,1022.0,1411,1376.0,1542,1381.0,2990.0,2990.0,1218.0,1218.0
2206,25,27,28950,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,6520.0,6520.0,2047.0,2047.0
2207,25,27,30560,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,17346.0,17346.0,6646.0,6646.0
2208,25,27,30945,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,5911.0,5911.0,2285.0,2285.0
2209,25,27,31435,Worcester County,MA,719,768.0,783,773.0,989,1022.0,1411,1376.0,1542,1381.0,4382.0,4382.0,1662.0,1662.0
2210,25,27,34165,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,8055.0,8055.0,2614.0,2614.0
2211,25,27,34795,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,10970.0,10970.0,4270.0,4270.0
2212,25,27,35075,Worcester County,MA,827,875.0,868,881.0,1145,1161.0,1436,1462.0,1559,1580.0,40759.0,40759.0,17873.0,17873.0
2213,25,27,37420,Worcester County,MA,827,875.0,868,881.0,1145,1161.0,1436,1462.0,1559,1580.0,10086.0,10086.0,4133.0,4133.0
2214,25,27,40255,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,5839.0,5839.0,2091.0,2091.0
2215,25,27,41165,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,27999.0,27999.0,11412.0,11412.0
2216,25,27,41340,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,13261.0,13261.0,5627.0,5627.0
